,image_x1_path,image_x1_filename,image_x1_dim,image_x2_path,image_x2_filename,image_x2_dim,image_x4_path,image_x4_filename,image_x4_dim,image_x8_path,image_x8_filename,image_x8_dim,image_x16_path,image_x16_filename,image_x16_dim
537,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975191797106738x1.png,images_rig_cam4_1474975191797106738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975191797106738x2.png,images_rig_cam4_1474975191797106738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975191797106738x4.png,images_rig_cam4_1474975191797106738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975191797106738x8.png,images_rig_cam4_1474975191797106738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975191797106738x16.png,images_rig_cam4_1474975191797106738x16.png,512x512
758,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975208164722738x1.png,images_rig_cam4_1474975208164722738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975208164722738x2.png,images_rig_cam4_1474975208164722738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975208164722738x4.png,images_rig_cam4_1474975208164722738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975208164722738x8.png,images_rig_cam4_1474975208164722738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975208164722738x16.png,images_rig_cam4_1474975208164722738x16.png,512x512
1062,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982923983531972x1.png,images_rig_cam5_1474982923983531972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982923983531972x2.png,images_rig_cam5_1474982923983531972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982923983531972x4.png,images_rig_cam5_1474982923983531972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982923983531972x8.png,images_rig_cam5_1474982923983531972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982923983531972x16.png,images_rig_cam5_1474982923983531972x16.png,512x512
1199,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982934231723972x1.png,images_rig_cam5_1474982934231723972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982934231723972x2.png,images_rig_cam5_1474982934231723972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982934231723972x4.png,images_rig_cam5_1474982934231723972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982934231723972x8.png,images_rig_cam5_1474982934231723972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982934231723972x16.png,images_rig_cam5_1474982934231723972x16.png,512x512
245,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843917702311523x1.png,images_rig_cam5_1477843917702311523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843917702311523x2.png,images_rig_cam5_1477843917702311523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843917702311523x4.png,images_rig_cam5_1477843917702311523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843917702311523x8.png,images_rig_cam5_1477843917702311523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843917702311523x16.png,images_rig_cam5_1477843917702311523x16.png,512x512
1416,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833693726699598x1.png,images_rig_cam4_1477833693726699598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833693726699598x2.png,images_rig_cam4_1477833693726699598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833693726699598x4.png,images_rig_cam4_1477833693726699598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833693726699598x8.png,images_rig_cam4_1477833693726699598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833693726699598x16.png,images_rig_cam4_1477833693726699598x16.png,512x512
1127,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982928775851972x1.png,images_rig_cam5_1474982928775851972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982928775851972x2.png,images_rig_cam5_1474982928775851972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982928775851972x4.png,images_rig_cam5_1474982928775851972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982928775851972x8.png,images_rig_cam5_1474982928775851972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982928775851972x16.png,images_rig_cam5_1474982928775851972x16.png,512x512
784,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982922435243972x1.png,images_rig_cam4_1474982922435243972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982922435243972x2.png,images_rig_cam4_1474982922435243972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982922435243972x4.png,images_rig_cam4_1474982922435243972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982922435243972x8.png,images_rig_cam4_1474982922435243972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982922435243972x16.png,images_rig_cam4_1474982922435243972x16.png,512x512
1688,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833696085995598x1.png,images_rig_cam5_1477833696085995598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833696085995598x2.png,images_rig_cam5_1477833696085995598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833696085995598x4.png,images_rig_cam5_1477833696085995598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833696085995598x8.png,images_rig_cam5_1477833696085995598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833696085995598x16.png,images_rig_cam5_1477833696085995598x16.png,512x512
489,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975188258162738x1.png,images_rig_cam4_1474975188258162738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975188258162738x2.png,images_rig_cam4_1474975188258162738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975188258162738x4.png,images_rig_cam4_1474975188258162738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975188258162738x8.png,images_rig_cam4_1474975188258162738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975188258162738x16.png,images_rig_cam4_1474975188258162738x16.png,512x512
154,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843928466599523x1.png,images_rig_cam4_1477843928466599523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843928466599523x2.png,images_rig_cam4_1477843928466599523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843928466599523x4.png,images_rig_cam4_1477843928466599523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843928466599523x8.png,images_rig_cam4_1477843928466599523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843928466599523x16.png,images_rig_cam4_1477843928466599523x16.png,512x512
961,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982935632555972x1.png,images_rig_cam4_1474982935632555972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982935632555972x2.png,images_rig_cam4_1474982935632555972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982935632555972x4.png,images_rig_cam4_1474982935632555972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982935632555972x8.png,images_rig_cam4_1474982935632555972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982935632555972x16.png,images_rig_cam4_1474982935632555972x16.png,512x512
853,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982927522475972x1.png,images_rig_cam4_1474982927522475972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982927522475972x2.png,images_rig_cam4_1474982927522475972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982927522475972x4.png,images_rig_cam4_1474982927522475972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982927522475972x8.png,images_rig_cam4_1474982927522475972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982927522475972x16.png,images_rig_cam4_1474982927522475972x16.png,512x512
1311,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833685985259598x1.png,images_rig_cam4_1477833685985259598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833685985259598x2.png,images_rig_cam4_1477833685985259598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833685985259598x4.png,images_rig_cam4_1477833685985259598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833685985259598x8.png,images_rig_cam4_1477833685985259598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833685985259598x16.png,images_rig_cam4_1477833685985259598x16.png,512x512
625,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975198358898738x1.png,images_rig_cam4_1474975198358898738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975198358898738x2.png,images_rig_cam4_1474975198358898738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975198358898738x4.png,images_rig_cam4_1474975198358898738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975198358898738x8.png,images_rig_cam4_1474975198358898738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975198358898738x16.png,images_rig_cam4_1474975198358898738x16.png,512x512
685,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975202782578738x1.png,images_rig_cam4_1474975202782578738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975202782578738x2.png,images_rig_cam4_1474975202782578738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975202782578738x4.png,images_rig_cam4_1474975202782578738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975202782578738x8.png,images_rig_cam4_1474975202782578738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975202782578738x16.png,images_rig_cam4_1474975202782578738x16.png,512x512
1512,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833700804587598x1.png,images_rig_cam4_1477833700804587598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833700804587598x2.png,images_rig_cam4_1477833700804587598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833700804587598x4.png,images_rig_cam4_1477833700804587598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833700804587598x8.png,images_rig_cam4_1477833700804587598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833700804587598x16.png,images_rig_cam4_1477833700804587598x16.png,512x512
569,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975194156402738x1.png,images_rig_cam4_1474975194156402738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975194156402738x2.png,images_rig_cam4_1474975194156402738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975194156402738x4.png,images_rig_cam4_1474975194156402738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975194156402738x8.png,images_rig_cam4_1474975194156402738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975194156402738x16.png,images_rig_cam4_1474975194156402738x16.png,512x512
1848,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838503463537559x1.png,images_rig_cam4_1477838503463537559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838503463537559x2.png,images_rig_cam4_1477838503463537559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838503463537559x4.png,images_rig_cam4_1477838503463537559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838503463537559x8.png,images_rig_cam4_1477838503463537559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838503463537559x16.png,images_rig_cam4_1477838503463537559x16.png,512x512
17,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843918365863523x1.png,images_rig_cam4_1477843918365863523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843918365863523x2.png,images_rig_cam4_1477843918365863523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843918365863523x4.png,images_rig_cam4_1477843918365863523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843918365863523x8.png,images_rig_cam4_1477843918365863523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843918365863523x16.png,images_rig_cam4_1477843918365863523x16.png,512x512
127,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843926475943523x1.png,images_rig_cam4_1477843926475943523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843926475943523x2.png,images_rig_cam4_1477843926475943523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843926475943523x4.png,images_rig_cam4_1477843926475943523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843926475943523x8.png,images_rig_cam4_1477843926475943523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843926475943523x16.png,images_rig_cam4_1477843926475943523x16.png,512x512
1346,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833688565739598x1.png,images_rig_cam4_1477833688565739598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833688565739598x2.png,images_rig_cam4_1477833688565739598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833688565739598x4.png,images_rig_cam4_1477833688565739598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833688565739598x8.png,images_rig_cam4_1477833688565739598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833688565739598x16.png,images_rig_cam4_1477833688565739598x16.png,512x512
1279,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982940129963972x1.png,images_rig_cam5_1474982940129963972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982940129963972x2.png,images_rig_cam5_1474982940129963972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982940129963972x4.png,images_rig_cam5_1474982940129963972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982940129963972x8.png,images_rig_cam5_1474982940129963972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982940129963972x16.png,images_rig_cam5_1474982940129963972x16.png,512x512
1906,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838507739761559x1.png,images_rig_cam4_1477838507739761559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838507739761559x2.png,images_rig_cam4_1477838507739761559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838507739761559x4.png,images_rig_cam4_1477838507739761559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838507739761559x8.png,images_rig_cam4_1477838507739761559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838507739761559x16.png,images_rig_cam4_1477838507739761559x16.png,512x512
927,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982933052075972x1.png,images_rig_cam4_1474982933052075972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982933052075972x2.png,images_rig_cam4_1474982933052075972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982933052075972x4.png,images_rig_cam4_1474982933052075972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982933052075972x8.png,images_rig_cam4_1474982933052075972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982933052075972x16.png,images_rig_cam4_1474982933052075972x16.png,512x512
980,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982937033387972x1.png,images_rig_cam4_1474982937033387972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982937033387972x2.png,images_rig_cam4_1474982937033387972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982937033387972x4.png,images_rig_cam4_1474982937033387972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982937033387972x8.png,images_rig_cam4_1474982937033387972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982937033387972x16.png,images_rig_cam4_1474982937033387972x16.png,512x512
1902,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838507444849559x1.png,images_rig_cam4_1477838507444849559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838507444849559x2.png,images_rig_cam4_1477838507444849559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838507444849559x4.png,images_rig_cam4_1477838507444849559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838507444849559x8.png,images_rig_cam4_1477838507444849559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838507444849559x16.png,images_rig_cam4_1477838507444849559x16.png,512x512
190,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843931120807523x1.png,images_rig_cam4_1477843931120807523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843931120807523x2.png,images_rig_cam4_1477843931120807523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843931120807523x4.png,images_rig_cam4_1477843931120807523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843931120807523x8.png,images_rig_cam4_1477843931120807523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843931120807523x16.png,images_rig_cam4_1477843931120807523x16.png,512x512
1139,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982929660587972x1.png,images_rig_cam5_1474982929660587972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982929660587972x2.png,images_rig_cam5_1474982929660587972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982929660587972x4.png,images_rig_cam5_1474982929660587972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982929660587972x8.png,images_rig_cam5_1474982929660587972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982929660587972x16.png,images_rig_cam5_1474982929660587972x16.png,512x512
992,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982937918123972x1.png,images_rig_cam4_1474982937918123972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982937918123972x2.png,images_rig_cam4_1474982937918123972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982937918123972x4.png,images_rig_cam4_1474982937918123972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982937918123972x8.png,images_rig_cam4_1474982937918123972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982937918123972x16.png,images_rig_cam4_1474982937918123972x16.png,512x512
1893,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838506781297559x1.png,images_rig_cam4_1477838506781297559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838506781297559x2.png,images_rig_cam4_1477838506781297559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838506781297559x4.png,images_rig_cam4_1477838506781297559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838506781297559x8.png,images_rig_cam4_1477838506781297559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838506781297559x16.png,images_rig_cam4_1477838506781297559x16.png,512x512
1606,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833690040299598x1.png,images_rig_cam5_1477833690040299598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833690040299598x2.png,images_rig_cam5_1477833690040299598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833690040299598x4.png,images_rig_cam5_1477833690040299598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833690040299598x8.png,images_rig_cam5_1477833690040299598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833690040299598x16.png,images_rig_cam5_1477833690040299598x16.png,512x512
606,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975196958066738x1.png,images_rig_cam4_1474975196958066738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975196958066738x2.png,images_rig_cam4_1474975196958066738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975196958066738x4.png,images_rig_cam4_1474975196958066738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975196958066738x8.png,images_rig_cam4_1474975196958066738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975196958066738x16.png,images_rig_cam4_1474975196958066738x16.png,512x512
180,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843930383527523x1.png,images_rig_cam4_1477843930383527523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843930383527523x2.png,images_rig_cam4_1477843930383527523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843930383527523x4.png,images_rig_cam4_1477843930383527523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843930383527523x8.png,images_rig_cam4_1477843930383527523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843930383527523x16.png,images_rig_cam4_1477843930383527523x16.png,512x512
301,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843921831079523x1.png,images_rig_cam5_1477843921831079523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843921831079523x2.png,images_rig_cam5_1477843921831079523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843921831079523x4.png,images_rig_cam5_1477843921831079523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843921831079523x8.png,images_rig_cam5_1477843921831079523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843921831079523x16.png,images_rig_cam5_1477843921831079523x16.png,512x512
